dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,16,False,"[93.617, 92.775, 92.726]","[0.0, 0.0, 0.0]",1225,23,1,9314
False,False,55,False,"[93.851, 93.338, 92.77]","[0.234, 0.563, 0.044]",1225,23,2,9314
False,False,1,False,"[94.19, 93.572, 93.104]","[0.573, 0.797, 0.378]",1225,19,3,9314
False,False,63,False,"[94.137, 93.351, 93.112]","[0.52, 0.576, 0.386]",1225,22,4,9314
False,False,10,False,"[94.272, 93.494, 93.239]","[0.655, 0.719, 0.513]",1225,25,5,9314
False,False,23,False,"[94.634, 93.588, 93.323]","[1.017, 0.813, 0.597]",1225,21,6,9314
False,False,2,False,"[94.525, 93.733, 93.513]","[0.908, 0.958, 0.787]",1225,23,7,9314
False,False,77,False,"[94.305, 93.809, 93.525]","[0.688, 1.034, 0.799]",1225,19,8,9314
False,False,20,False,"[94.337, 93.664, 93.537]","[0.72, 0.889, 0.811]",1225,23,9,9314
False,False,14,False,"[94.422, 93.617, 93.555]","[0.805, 0.842, 0.829]",1225,24,10,9314
False,False,44,False,"[94.307, 93.837, None]","[0.69, 1.062, None]",1225,15,11,9314
False,False,11,False,"[94.574, 93.855, None]","[0.957, 1.08, None]",1225,14,12,9314
False,False,27,False,"[94.265, 93.979, None]","[0.648, 1.204, None]",1225,17,13,9314
False,False,18,False,"[94.504, 94.199, None]","[0.887, 1.424, None]",1225,18,14,9314
False,False,3,False,"[94.683, 94.308, None]","[1.066, 1.533, None]",1225,18,15,9314
False,False,4,False,"[94.703, None, None]","[1.086, None, None]",1225,9,16,9314
False,False,31,False,"[94.834, None, None]","[1.217, None, None]",1225,10,17,9314
False,False,24,False,"[94.849, None, None]","[1.232, None, None]",1225,10,18,9314
False,False,81,False,"[94.85, None, None]","[1.233, None, None]",1225,10,19,9314
False,False,22,False,"[96.447, None, None]","[2.83, None, None]",1225,9,20,9314
