dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,1,False,"[65.116, 64.951, 64.391]","[0.0, 0.0, 0.0]",1213,24,1,9112
False,False,16,False,"[65.577, 65.087, 64.439]","[0.461, 0.136, 0.048]",1213,26,2,9112
False,False,55,False,"[65.339, 64.975, 64.581]","[0.223, 0.024, 0.19]",1213,25,3,9112
False,False,4,False,"[65.617, 65.038, 64.658]","[0.501, 0.087, 0.267]",1213,23,4,9112
False,False,44,False,"[65.673, 65.188, 64.819]","[0.557, 0.237, 0.428]",1213,25,5,9112
False,False,18,False,"[65.71, 65.121, 64.893]","[0.594, 0.17, 0.502]",1213,25,6,9112
False,False,14,False,"[65.655, 65.181, 64.911]","[0.539, 0.23, 0.52]",1213,27,7,9112
False,False,27,False,"[65.74, 65.362, 65.09]","[0.624, 0.411, 0.699]",1213,24,8,9112
False,False,10,False,"[65.515, 65.308, 65.17]","[0.399, 0.357, 0.779]",1213,21,9,9112
False,False,23,False,"[65.673, 65.387, 65.823]","[0.557, 0.436, 1.432]",1213,21,10,9112
False,False,63,False,"[65.686, 65.428, None]","[0.57, 0.477, None]",1213,21,11,9112
False,False,31,False,"[65.729, 65.453, None]","[0.613, 0.502, None]",1213,15,12,9112
False,False,81,False,"[65.683, 65.605, None]","[0.567, 0.654, None]",1213,19,13,9112
False,False,77,False,"[65.763, 65.68, None]","[0.647, 0.729, None]",1213,14,14,9112
False,False,11,False,"[65.177, 126.688, None]","[0.061, 61.737, None]",1213,19,15,9112
False,False,22,False,"[65.784, None, None]","[0.668, None, None]",1213,10,16,9112
False,False,24,False,"[65.818, None, None]","[0.702, None, None]",1213,9,17,9112
False,False,2,False,"[65.948, None, None]","[0.832, None, None]",1213,9,18,9112
False,False,20,False,"[65.971, None, None]","[0.855, None, None]",1213,10,19,9112
False,False,21,False,"[65.974, None, None]","[0.858, None, None]",1213,10,20,9112
