dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,55,False,"[81.965, 80.991, 80.294]","[0.392, 0.054, 0.0]",1218,20,1,9153
False,False,1,False,"[81.573, 80.937, 80.307]","[0.0, 0.0, 0.013]",1218,21,2,9153
False,False,16,False,"[81.788, 80.977, 80.361]","[0.215, 0.04, 0.067]",1218,21,3,9153
False,False,63,False,"[82.148, 81.382, 80.671]","[0.575, 0.445, 0.377]",1218,21,4,9153
False,False,11,False,"[81.911, 81.24, 80.688]","[0.338, 0.303, 0.394]",1218,21,5,9153
False,False,23,False,"[81.661, 81.272, 80.76]","[0.088, 0.335, 0.466]",1218,21,6,9153
False,False,81,False,"[82.106, 81.527, 80.785]","[0.533, 0.59, 0.491]",1218,24,7,9153
False,False,44,False,"[81.977, 81.369, 80.82]","[0.404, 0.432, 0.526]",1218,21,8,9153
False,False,4,False,"[81.995, 81.581, 80.979]","[0.422, 0.644, 0.685]",1218,23,9,9153
False,False,14,False,"[82.043, 81.543, 81.417]","[0.47, 0.606, 1.123]",1218,19,10,9153
False,False,22,False,"[81.852, 81.594, None]","[0.279, 0.657, None]",1218,15,11,9153
False,False,40,False,"[82.112, 81.758, None]","[0.539, 0.821, None]",1218,15,12,9153
False,False,27,False,"[82.343, 81.776, None]","[0.77, 0.839, None]",1218,16,13,9153
False,False,77,False,"[82.249, 81.94, None]","[0.676, 1.003, None]",1218,14,14,9153
False,False,2,False,"[81.93, 81.944, None]","[0.357, 1.007, None]",1218,15,15,9153
False,False,24,False,"[82.39, None, None]","[0.817, None, None]",1218,8,16,9153
False,False,10,False,"[82.545, None, None]","[0.972, None, None]",1218,7,17,9153
False,False,31,False,"[82.548, None, None]","[0.975, None, None]",1218,8,18,9153
False,False,20,False,"[82.592, None, None]","[1.019, None, None]",1218,8,19,9153
False,False,18,False,"[82.86, None, None]","[1.287, None, None]",1218,9,20,9153
