dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,16,False,"[71.584, 70.825, 70.27]","[0.092, 0.093, 0.0]",1236,26,1,9519
False,False,81,False,"[71.5, 70.756, 70.424]","[0.008, 0.024, 0.154]",1236,24,2,9519
False,False,55,False,"[71.543, 71.075, 70.518]","[0.051, 0.343, 0.248]",1236,28,3,9519
False,False,4,False,"[71.76, 70.732, 70.542]","[0.268, 0.0, 0.272]",1236,27,4,9519
False,False,63,False,"[71.492, 70.929, 70.543]","[0.0, 0.197, 0.273]",1236,28,5,9519
False,False,1,False,"[71.711, 70.745, 70.567]","[0.219, 0.013, 0.297]",1236,28,6,9519
False,False,44,False,"[71.528, 71.056, 70.621]","[0.036, 0.324, 0.351]",1236,28,7,9519
False,False,22,False,"[71.852, 71.106, 70.858]","[0.36, 0.374, 0.588]",1236,25,8,9519
False,False,23,False,"[71.623, 71.216, 70.948]","[0.131, 0.484, 0.678]",1236,29,9,9519
False,False,10,False,"[71.714, 70.896, 71.311]","[0.222, 0.164, 1.041]",1236,30,10,9519
False,False,31,False,"[71.887, 71.285, None]","[0.395, 0.553, None]",1236,20,11,9519
False,False,27,False,"[71.876, 71.44, None]","[0.384, 0.708, None]",1236,20,,9519
False,False,3,False,"[71.785, 71.482, None]","[0.293, 0.75, None]",1236,21,12,9519
False,False,18,False,"[71.728, 71.563, None]","[0.236, 0.831, None]",1236,17,13,9519
False,False,20,False,"[71.832, 71.725, None]","[0.34, 0.993, None]",1236,18,,9519
False,False,14,False,"[72.019, None, None]","[0.527, None, None]",1236,11,14,9519
False,False,2,False,"[72.02, None, None]","[0.528, None, None]",1236,12,15,9519
False,False,11,False,"[72.06, None, None]","[0.568, None, None]",1236,12,16,9519
False,False,77,False,"[72.512, None, None]","[1.02, None, None]",1236,11,17,9519
False,False,24,False,"[73.028, None, None]","[1.536, None, None]",1236,11,18,9519
