dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,1,False,"[88.171, 88.033, 87.472]","[0.0, 0.0, 0.0]",1230,18,1,9476
False,False,16,False,"[88.318, 88.112, 87.791]","[0.147, 0.079, 0.319]",1230,23,2,9476
False,False,11,False,"[88.638, 88.467, 87.807]","[0.467, 0.434, 0.335]",1230,19,3,9476
False,False,14,False,"[88.706, 88.122, 87.846]","[0.535, 0.089, 0.374]",1230,17,4,9476
False,False,81,False,"[88.755, 88.343, 88.089]","[0.584, 0.31, 0.617]",1230,22,5,9476
False,False,4,False,"[88.805, 88.479, 88.132]","[0.634, 0.446, 0.66]",1230,22,6,9476
False,False,63,False,"[88.749, 88.448, 88.316]","[0.578, 0.415, 0.844]",1230,22,7,9476
False,False,44,False,"[88.994, 88.606, 88.46]","[0.823, 0.573, 0.988]",1230,24,8,9476
False,False,22,False,"[88.988, 88.564, 88.547]","[0.817, 0.531, 1.075]",1230,18,9,9476
False,False,18,False,"[88.25, 88.578, 88.572]","[0.079, 0.545, 1.1]",1230,19,10,9476
False,False,38,False,"[88.984, 88.642, None]","[0.813, 0.609, None]",1230,18,11,9476
False,False,23,False,"[89.107, 88.98, None]","[0.936, 0.947, None]",1230,16,12,9476
False,False,20,False,"[89.069, 89.02, None]","[0.898, 0.987, None]",1230,17,13,9476
False,False,3,False,"[89.065, 89.025, None]","[0.894, 0.992, None]",1230,12,14,9476
True,False,27,False,"[89.055, None, None]","[0.884, None, None]",1230,10,15,9476
False,False,77,False,"[89.179, None, None]","[1.008, None, None]",1230,9,16,9476
False,False,31,False,"[89.475, None, None]","[1.304, None, None]",1230,10,17,9476
False,False,10,False,"[89.479, None, None]","[1.308, None, None]",1230,9,18,9476
False,False,2,False,"[89.526, None, None]","[1.355, None, None]",1230,9,19,9476
True,False,24,False,"[None, None, None]","[None, None, None]",1230,2,,9476
