dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,63,False,"[73.013, 71.742, 72.0]","[0.653, 0.0, 0.0]",1237,26,1,9527
False,False,1,False,"[72.36, 72.549, 72.0]","[0.0, 0.807, 0.0]",1237,27,2,9527
False,False,4,False,"[72.959, 72.201, 72.021]","[0.599, 0.459, 0.021]",1237,25,3,9527
False,False,81,False,"[72.907, 72.462, 72.103]","[0.547, 0.72, 0.103]",1237,29,4,9527
False,False,3,False,"[73.24, 72.572, 72.178]","[0.88, 0.83, 0.178]",1237,25,5,9527
False,False,14,False,"[73.117, 72.635, 72.228]","[0.757, 0.893, 0.228]",1237,23,6,9527
False,False,44,False,"[72.851, 71.979, 72.28]","[0.491, 0.237, 0.28]",1237,26,7,9527
False,False,22,False,"[72.748, 72.303, 72.414]","[0.388, 0.561, 0.414]",1237,24,8,9527
False,False,18,False,"[73.088, 72.659, 72.701]","[0.728, 0.917, 0.701]",1237,25,9,9527
False,False,23,False,"[72.896, 72.485, 72.796]","[0.536, 0.743, 0.796]",1237,26,10,9527
False,False,16,False,"[73.107, 72.691, None]","[0.747, 0.949, None]",1237,21,11,9527
False,False,55,False,"[73.038, 72.728, None]","[0.678, 0.986, None]",1237,22,12,9527
False,False,2,False,"[73.063, 72.736, None]","[0.703, 0.994, None]",1237,22,13,9527
False,False,20,False,"[73.217, 72.916, None]","[0.857, 1.174, None]",1237,16,14,9527
False,False,10,False,"[73.289, 72.94, None]","[0.929, 1.198, None]",1237,18,15,9527
False,False,11,False,"[73.326, None, None]","[0.966, None, None]",1237,11,16,9527
False,False,77,False,"[73.366, None, None]","[1.006, None, None]",1237,10,17,9527
False,False,31,False,"[73.435, None, None]","[1.075, None, None]",1237,11,18,9527
False,False,27,False,"[73.978, None, None]","[1.618, None, None]",1237,10,19,9527
False,False,24,False,"[74.292, None, None]","[1.932, None, None]",1237,11,20,9527
