dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,1,False,"[86.87, 86.643, 86.204]","[0.0, 0.374, 0.0]",1259,18,1,10029
False,False,4,False,"[86.955, 86.499, 86.269]","[0.085, 0.23, 0.065]",1259,21,2,10029
False,False,12,False,"[87.077, 86.606, 86.271]","[0.207, 0.337, 0.067]",1259,20,3,10029
False,False,81,False,"[87.006, 86.269, 86.375]","[0.136, 0.0, 0.171]",1259,16,4,10029
False,False,63,False,"[87.014, 86.575, 86.385]","[0.144, 0.306, 0.181]",1259,20,5,10029
False,False,55,False,"[87.098, 86.847, 86.569]","[0.228, 0.578, 0.365]",1259,20,6,10029
False,False,23,False,"[87.042, 86.855, 86.682]","[0.172, 0.586, 0.478]",1259,20,7,10029
False,False,16,False,"[87.417, 86.948, 86.754]","[0.547, 0.679, 0.55]",1259,20,8,10029
False,False,31,False,"[87.45, 86.967, 86.824]","[0.58, 0.698, 0.62]",1259,21,9,10029
False,False,22,False,"[87.298, 86.959, 86.943]","[0.428, 0.69, 0.739]",1259,21,10,10029
False,False,6,False,"[87.301, 86.987, None]","[0.431, 0.718, None]",1259,13,11,10029
False,False,44,False,"[87.279, 87.006, None]","[0.409, 0.737, None]",1259,15,12,10029
False,False,5,False,"[87.343, 87.151, None]","[0.473, 0.882, None]",1259,15,13,10029
False,False,7,False,"[87.422, 87.186, None]","[0.552, 0.917, None]",1259,15,14,10029
False,False,30,False,"[87.444, 87.363, None]","[0.574, 1.094, None]",1259,14,15,10029
False,False,27,False,"[87.473, None, None]","[0.603, None, None]",1259,9,16,10029
False,False,14,False,"[87.604, None, None]","[0.734, None, None]",1259,9,17,10029
False,False,10,False,"[87.71, None, None]","[0.84, None, None]",1259,9,18,10029
False,False,18,False,"[87.83, None, None]","[0.96, None, None]",1259,9,19,10029
False,False,87,False,"[87.999, None, None]","[1.129, None, None]",1259,9,20,10029
