dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,4,False,"[69.656, 69.616, 69.511]","[0.0, 0.0, 0.0]",1273,21,1,9865
False,False,12,False,"[70.192, 69.774, 69.685]","[0.536, 0.158, 0.174]",1273,16,2,9865
False,False,16,False,"[69.934, 69.801, 69.805]","[0.278, 0.185, 0.294]",1273,22,3,9865
False,False,81,False,"[69.928, 69.835, 69.886]","[0.272, 0.219, 0.375]",1273,19,4,9865
False,False,6,False,"[70.083, 69.97, 69.931]","[0.427, 0.354, 0.42]",1273,21,5,9865
False,False,63,False,"[69.935, 69.88, 69.942]","[0.279, 0.264, 0.431]",1273,16,6,9865
False,False,30,False,"[70.108, 69.95, 69.962]","[0.452, 0.334, 0.451]",1273,21,7,9865
False,False,87,False,"[69.891, 69.755, 69.977]","[0.235, 0.139, 0.466]",1273,19,8,9865
False,False,10,False,"[69.885, 69.857, 70.002]","[0.229, 0.241, 0.491]",1273,21,9,9865
False,False,27,False,"[70.337, 69.985, 70.039]","[0.681, 0.369, 0.528]",1273,23,10,9865
False,False,14,False,"[70.181, 70.001, None]","[0.525, 0.385, None]",1273,15,11,9865
False,False,23,False,"[70.115, 70.053, None]","[0.459, 0.437, None]",1273,18,12,9865
False,False,44,False,"[70.016, 70.1, None]","[0.36, 0.484, None]",1273,16,13,9865
False,False,18,False,"[70.041, 70.161, None]","[0.385, 0.545, None]",1273,15,14,9865
False,False,55,False,"[70.184, 70.472, None]","[0.528, 0.856, None]",1273,17,15,9865
False,False,1,False,"[70.403, None, None]","[0.747, None, None]",1273,9,16,9865
False,False,31,False,"[70.438, None, None]","[0.782, None, None]",1273,9,17,9865
False,False,43,False,"[70.632, None, None]","[0.976, None, None]",1273,9,18,9865
False,False,22,False,"[70.711, None, None]","[1.055, None, None]",1273,9,19,9865
