dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,1,False,"[79.455, 79.14, 78.792]","[0.041, 0.0, 0.0]",1268,18,1,9908
False,False,4,False,"[79.517, 79.293, 78.869]","[0.103, 0.153, 0.077]",1268,21,2,9908
False,False,81,False,"[79.711, 79.286, 78.982]","[0.297, 0.146, 0.19]",1268,19,3,9908
False,False,16,False,"[79.689, 79.31, 79.007]","[0.275, 0.17, 0.215]",1268,20,4,9908
False,False,44,False,"[79.765, 79.371, 79.124]","[0.351, 0.231, 0.332]",1268,20,5,9908
False,False,63,False,"[79.414, 79.287, 79.157]","[0.0, 0.147, 0.365]",1268,18,6,9908
False,False,12,False,"[79.747, 79.245, 79.2]","[0.333, 0.105, 0.408]",1268,22,7,9908
False,False,5,False,"[79.688, 79.323, 79.39]","[0.274, 0.183, 0.598]",1268,21,8,9908
False,False,14,False,"[79.658, 79.362, 79.424]","[0.244, 0.222, 0.632]",1268,20,9,9908
False,False,22,False,"[79.619, 79.433, 79.519]","[0.205, 0.293, 0.727]",1268,18,10,9908
False,False,87,False,"[79.688, 79.446, None]","[0.274, 0.306, None]",1268,15,11,9908
False,False,27,False,"[79.777, 79.498, None]","[0.363, 0.358, None]",1268,15,12,9908
False,False,55,False,"[79.644, 79.528, None]","[0.23, 0.388, None]",1268,19,13,9908
False,False,23,False,"[79.837, 79.583, None]","[0.423, 0.443, None]",1268,16,14,9908
False,False,31,False,"[79.816, 79.707, None]","[0.402, 0.567, None]",1268,15,15,9908
False,False,6,False,"[79.917, None, None]","[0.503, None, None]",1268,6,16,9908
False,False,18,False,"[79.948, None, None]","[0.534, None, None]",1268,9,17,9908
False,False,43,False,"[79.992, None, None]","[0.578, None, None]",1268,9,18,9908
False,False,10,False,"[80.103, None, None]","[0.689, None, None]",1268,9,19,9908
False,False,30,False,"[80.279, None, None]","[0.865, None, None]",1268,5,20,9908
