dnf,dns,driver_number,dsq,duration,gap_to_leader,meeting_key,number_of_laps,position,session_key
False,False,1,False,"[101.331, 101.255, 101.117]","[0.009, 0.0, 0.0]",1269,23,1,9900
False,False,55,False,"[102.635, 101.675, 101.595]","[1.313, 0.42, 0.478]",1269,23,2,9900
False,False,30,False,"[102.257, 101.537, 101.707]","[0.935, 0.282, 0.59]",1269,26,3,9900
False,False,12,False,"[102.247, 101.464, 101.717]","[0.925, 0.209, 0.6]",1269,21,4,9900
False,False,63,False,"[101.646, 101.455, 102.07]","[0.324, 0.2, 0.953]",1269,22,5,9900
False,False,22,False,"[102.347, 101.788, 102.143]","[1.025, 0.533, 1.026]",1269,23,6,9900
False,False,4,False,"[101.322, 101.396, 102.239]","[0.0, 0.141, 1.122]",1269,21,7,9900
False,False,6,False,"[101.656, 101.647, 102.372]","[0.334, 0.392, 1.255]",1269,25,8,9900
True,False,81,False,"[101.839, 101.414, None]","[0.517, 0.159, None]",1269,18,9,9900
True,False,16,False,"[101.458, 101.519, None]","[0.136, 0.264, None]",1269,19,10,9900
False,False,14,False,"[102.211, 101.857, None]","[0.889, 0.602, None]",1269,18,11,9900
False,False,44,False,"[101.821, 102.183, None]","[0.499, 0.928, None]",1269,17,12,9900
False,False,5,False,"[102.511, 102.277, None]","[1.189, 1.022, None]",1269,16,13,9900
False,False,18,False,"[102.101, 103.061, None]","[0.779, 1.806, None]",1269,16,14,9900
True,False,87,False,"[102.666, None, None]","[1.344, None, None]",1269,11,15,9900
False,False,43,False,"[102.779, None, None]","[1.457, None, None]",1269,8,16,9900
False,False,27,False,"[102.916, None, None]","[1.594, None, None]",1269,8,17,9900
False,False,10,False,"[103.139, None, None]","[1.817, None, None]",1269,8,18,9900
False,False,23,False,"[103.778, None, None]","[2.456, None, None]",1269,4,19,9900
False,False,31,False,"[None, None, None]","[None, None, None]",1269,0,,9900
